what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281209634212
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281209750807
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281209767811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281209840202
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281209850522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281209853013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281210018274
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281210087631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1281210130871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281210133725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281210138313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281210157057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210162716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210168384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210169730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210193180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210207128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210221024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210245384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210263324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210275659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210289938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210302730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210328327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210330051
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210339212
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211629272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211675302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211680535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211732953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281211757380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281211796563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281211798538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281211799857
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212062826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212087983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212093368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212094344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212105943
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212118623
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212124555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212128530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212133670
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212134933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212209138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212248846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212276783
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212279186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212310230
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212334616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212340256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212459237
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212462312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212465827
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212470297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212485182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212514192
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212636096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212650569
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212670110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212672322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212673251
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212712468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212762449
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212772849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212774187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281212774839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281212789713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281212791222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212878606
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281212893117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281213053618
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281213057243
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281213112080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213140947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213143609
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281213154809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281213157876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281213160010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281213196952
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281213208669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213249819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213284029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213331011
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213337080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213356577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213369807
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213369974
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213370000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213389952
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213393930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281213393950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281213414456
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213417588
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281213420160
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213429708
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213437741
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213439667
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281213440654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281213442069
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281213449896
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281214777838
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281216214336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281216229568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281216425693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281216937366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281217086517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217122377
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217347265
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217389300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217431805
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217450772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217487367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217495148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217495767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217496314
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217497020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1281217497638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217519973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217579525
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281217587963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281217600590
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281217625733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281217789247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281217801178
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281217803467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281217803482
